id,name,price,city,state,zip_code,price_numeric
zqZajyWCfEwmZKrfzy5dIg,Ginger Thai,$$,Martinez,CA,94553,2.0
I5o_ztIVXucEuTYrp2sOwg,Barrelista Coffee House,$,Martinez,CA,94553,1.0
YEvhiRVAFyMl4jbftK_EVQ,Bamboo Garden,$$,Martinez,CA,94553,2.0
G5vSTx9Rrjc3YtfvGEFQ_A,Manny's Steakhouse,$$,Vallejo,CA,94591,2.0
k86XAryPSFHKnV09Jucc8A,Kyoto Ramen Hawaiian BBQ,$$,Martinez,CA,94553,2.0
Yhk6suGK94XXZz1fG0mmtA,La Primavera Restaurant,$$,Martinez,CA,94553,2.0
whT7wvfiSeGPKnLtAhYo6w,Izakaya,,Benicia,CA,94510,
6Zuck-a6wzOi66Iu189ABA,Gravenstein Grill,$$,Sebastopol,CA,95472,2.0
a48gZt1d14xH6ZDvgd1xJw,Ramen Gaijin,$$,Sebastopol,CA,95472,2.0
s2ZWNhZlHD1GnsVno1Cs0w,Fern Bar,$$$,Sebastopol,CA,95472,3.0
NAOCthppg9SZ_HEkR3mjEw,Blue Ridge Kitchen,$$,Sebastopol,CA,95472,2.0
ON8aNWOzDXaqOFcAt28gmQ,Flavor Bistro,$$,Sebastopol,CA,95472,2.0
_4xbkxm5s-BdkBUFsghMQg,Handline,$$,Sebastopol,CA,95472,2.0
aDKmaT6hBBXmbSKrKjhHWA,Hippizzazz,$$,Sebastopol,CA,95472,2.0
m0aswxq8qvDv-bWJhKmQxQ,Muir's Tea Room & Gift Shop,$$,Sebastopol,CA,95472,2.0
iPYoLmIP14iD07GasWIFCQ,Khom Loi,$$,Sebastopol,CA,95472,2.0
TQxNLP9KvsT7L6nxmRZUXQ,Sebastopol Sunshine Cafe,$$,Sebastopol,CA,95472,2.0
4m2wVelSPz6i21fMBSL4LQ,Piala Georgian Cuisine,,Sebastopol,CA,95472,
8VOwaKotgq-X2xu8vr5Y-A,HopMonk Tavern,$$,Sebastopol,CA,95473,2.0
-1YAq_3mLUXSAbrAtysqFA,Hole in the Wall,$$,Sebastopol,CA,95472,2.0
YqHBvxrKNu6vWHC5e4w6DQ,Acre Pizza,$$,Sebastopol,CA,95472,2.0
v8oT3IlXlG621XP31d63FA,Portico Italian Social Food,,Sebastopol,CA,95472,
XSvCE5f9wxTEjXcgQtHKfg,Sushi Tozai,$$,Sebastopol,CA,95472,2.0
at-0CfkN4JUmXBhro30yVw,Sonoma Wine Shop & La Bodega Kitchen,$$,Sebastopol,CA,95472,2.0
bN7JnTlpYVRwsRtHuhSEbA,Viva Mexicana,$$,Sebastopol,CA,95472,2.0
V8zmYv8tGx_YQ7Y9Gns-fQ,Viet House,$$,Sebastopol,CA,95472,2.0
sZUsNs0b6541T-fpYti0HQ,Fandee's Restaurant,$$,Sebastopol,CA,95472,2.0
y6OFKMKISXEvvVNlExQbYA,Retrograde Coffee Roasters,$$,Sebastopol,CA,95472,2.0
HSggS4r98f4scx6VTyktfw,Kathmandu Cafe & Grill,$$,Sebastopol,CA,95472,2.0
-a-QuCYbZS4Qpat_oBDzhA,The Farmer's Wife,$$,Sebastopol,CA,95472,2.0
7QDoBD5bS5_ADj15jCVrBQ,Psychic Pie,,Sebastopol,CA,95472,
rFTGKnAfzJKUwg-EivyrYA,Region,$$,Sebastopol,CA,95472,2.0
sbqblfziBu8_T-OmSTyUwA,Papas and Pollo,$$,Sebastopol,CA,95472,2.0
LS69QBJVVv1WyE-DtWGUiA,Inca's Peruvian Cuisine,,Sebastopol,CA,95472,
KLnjJmHClbE2JI_Wo8LRoQ,Screamin' Mimi's Ice Cream,$$,Sebastopol,CA,95472,2.0
slsbLx4rtpGi_1SYKlxKKA,Namaste Kitchen,$$,Sebastopol,CA,95472,2.0
-BOlEwlGAwQpbUHlggaZ1Q,Gypsy General Store & Pie Bar,$$,Sebastopol,CA,95472,2.0
JFe7AelSbPeGzAGHy6_Jcw,King Falafel,$$,Sebastopol,CA,95472,2.0
tYF--HqYHDbuLDVZA1qP1Q,Sonoma Burger,$$,Sebastopol,CA,95472,2.0
7hexPVSvEoe5Q39kie5fhA,Barrio Fresca Cocina Mexicana,$$,Sebastopol,CA,95472,2.0
-XI275YsafpoSCP1sHG8dw,Sebastopol Cookie Company,$,Sebastopol,CA,95472,1.0
bW-WOocvO8GGJucl1qV8AQ,O & C China Bistro,,Sebastopol,CA,95472,
V4o4cvL1yBryfsMIS_EPKw,Himalayan Tandoori & Curry House,$$,Sebastopol,CA,95472,2.0
1aUwbpY1wVSOLX4q5oAjuw,Underwood Bar and Bistro,$$,Graton,CA,95444,2.0
fpsDvkqasw4MlRSg6XizrA,Sushi Hana,$$,Sebastopol,CA,95472,2.0
ba2tTcf7yiVu8S7LT_fJOA,Sushi Koshō,$$,Sebastopol,CA,95472,2.0
HbLcAVGefAVpudwalnIpaA,Martha's Old Mexico,$$,Sebastopol,CA,95472,2.0
ozDUXJhkaxIwDRtFpawenw,Roadhouse Collective,$$,Sebastopol,CA,95472,2.0
pLlFVnZjqu3ugjTa6zkFUg,Patisserie Angelica,$$,Sebastopol,CA,95472,2.0
gPI0z4qV98JTnHQ2QDidcg,Third Pig Bar,,Sebastopol,CA,95472,
YxHcCI-bQo-vT__MDUzP3g,Mombo's Pizza,$,Sebastopol,CA,95472,1.0
SrQj4-H_xIXv8MBZyynCBA,Pax Wines,$$,Sebastopol,CA,95472,2.0
1eg9_gR34rGShlV6t1t3zw,D's Diner,$$,Sebastopol,CA,95472,2.0
mHLG-8rLd-re0BBW9OI7KQ,Buddies Pizza,$,Sebastopol,CA,95472,1.0
5KUcIItLm6vBgzrTWlTDzQ,Two Dog Night Creamery,$,Sebastopol,CA,95472,1.0
2uofMohcvotLpmIsQmOokQ,Taylor Lane Organic Coffee,$$,Sebastopol,CA,95472,2.0
ZAi1jel_rxty0sAuwt9Fuw,Lillian's Italian Kitchen,$$,Santa Cruz,CA,95062,2.0
TLb4owBDY03EKh77qsDgjQ,Laili Restaurant,$$,Santa Cruz,CA,95060,2.0
uXtTb8D7pxZDyqokyzG-SQ,Hula's Island Grill - Santa Cruz,$$,Santa Cruz,CA,95060,2.0
f5iYsI-lY53heIAiRLYX8w,Makai Island Kitchen & Groggery,$$,Santa Cruz,CA,95060,2.0
nEuo_3TxKjGa2b7LzWxWRQ,VIM Dining & Desserts,$$$,Santa Cruz,CA,95060,3.0
vypo2wIK-h6C9nolntoW4w,Mozaic,$$,Santa Cruz,CA,95060,2.0
ipBKCCdQ0SvmlXK8VkJGIA,Shadowbrook,$$$,Capitola,CA,95010,3.0
6y2vMGRsZPARDSJ8OvgG7g,Tramonti,$$,Santa Cruz,CA,95062,2.0
qb7UAvLOsazLrjqaCYgkzQ,The Water Street Grill,$$,Santa Cruz,CA,95060,2.0
qctuBizhtNDJ32liVeRS3Q,Sugo Italian Pasta Bar,$$,Santa Cruz,CA,95062,2.0
yeZCdAu2LRdT8V8W6_LsmQ,Pono Hawaiian Grill,$$,Santa Cruz,CA,95060,2.0
83EhuCeDN6tGoIANADc7nQ,Crow's Nest Restaurant,$$,Santa Cruz,CA,95062,2.0
r9Jnrn8WoW86qmzoNmhAsw,The Crepe Place,$$,Santa Cruz,CA,95062,2.0
8i6JaG8cQ33iwCR57-r2eg,Copal,$$,Santa Cruz,CA,95060,2.0
8UHFQ_WrRXYx2A6pAii5dg,Oswald,$$,Santa Cruz,CA,95060,2.0
vnMh5u8MuoiGfusZd7POsA,Venus Spirits Cocktails And  Kitchen - Westside,,Santa Cruz,CA,95060,
XkE0NjKg9OudFRCuMbV7ZQ,Lúpulo Craft Beer House,$$,Santa Cruz,CA,95060,2.0
_XCdIXK6vKJf-D4jGpRXwQ,Harbor Cafe,$$,Santa Cruz,CA,95062,2.0
j1HCysEl45YkKa7Y0vQAnw,La Posta,$$,Santa Cruz,CA,95062,2.0
hvy75y-l_-qJF0bcjRCqLg,Alderwood Santa Cruz,,Santa Cruz,CA,95060,
oLRfNwoxjUJlseFvgfE8aQ,cafegSC,$$,Santa Cruz,CA,95060,2.0
8OYcEaPCWDof3swRgR3SgA,Santa Cruz Beach Boardwalk,,Santa Cruz,CA,95060,
5LkUndNVZw7DZEkK02gvlg,West End Tap & Kitchen,$$,Santa Cruz,CA,95060,2.0
GSU50t3Saz01GH-hV4beQg,The Penny Ice Creamery,$$,Santa Cruz,CA,95060,2.0
rvUfiHpOwypJNEWUqMkUqg,Taqueria Los Pericos,$$,Santa Cruz,CA,95060,2.0
HGM6Hmrq39kfdRnc3uw6tg,Cafe Brasil,$$,Santa Cruz,CA,95060,2.0
Tmr5F6x_yhSHjv6kTWNX5Q,Lago Di Como Ristorante,$$,Santa Cruz,CA,95062,2.0
IRkWre1qEi6TaE2VDG6REQ,Akira Seabright,$$,Santa Cruz,CA,95062,2.0
NfTu97EwPOlzfDxDedc0gQ,Linda's Seabreeze Cafe,$$,Santa Cruz,CA,95062,2.0
MNIocC6HQqFpVCO-tda2-A,Real Thai Kitchen,$$,Santa Cruz,CA,95062,2.0
nLHJ8zqYxJtKpzKKgcn7qg,Seabright Deli,$$,Santa Cruz,CA,95062,2.0
v1Z2UPvhIa5IP38dCe3DZQ,Marianne's Ice Cream,$,Santa Cruz,CA,95060,1.0
NZRjntGOVIPYg730M7Z7Ow,East End Gastropub,$$,Capitola,CA,95010,2.0
FlOc_y0Iv_QtmUuIUYW2pg,Malabar Restaurant,$$,Santa Cruz,CA,95060,2.0
bD5-lIjvV6miih3O1eqW_w,Zoccoli's Delicatessen,$$,Santa Cruz,CA,95060,2.0
vOHupgwDX9hVMPZBtAme4g,Vino by the Sea,$$,Santa Cruz,CA,95060,2.0
tKq5kgqk3mOv45e5EDOOtg,Bantam,$$,Santa Cruz,CA,95060,2.0
937MfoGMxCqFGYVrbSR8pA,The Buttery,$$,Santa Cruz,CA,95062,2.0
GXYOmehywIgOR_IYCOKdFA,Woodstock's Pizza Santa Cruz,$$,Santa Cruz,CA,95060,2.0
H-1zhv2hry9NzbB_aEc0sA,Veg On The Edge,$$,Santa Cruz,CA,95060,2.0
HVs4q3Iq_uZ8Gu1t1yoThg,四姐 Special Noodle,$$,Santa Cruz,CA,95060,2.0
GRhVJcCVR9xjDtCn401x6w,Betty Burgers,$$,Santa Cruz,CA,95062,2.0
ByHG4Q4JkAbHB28cRvOsoA,Verve Coffee Roasters,$$,Santa Cruz,CA,95062,2.0
r9mWec-TzXAKppp-ZGUePw,Bad Animal,$$$,Santa Cruz,CA,95060,3.0
uOHYy3lF9CaNJsyGGwf27g,Avanti Restaurant,,Santa Cruz,CA,95060,
ij7rmBEI4yixqmW00zb61A,Evarista’s Comal Restaurant,$$,Santa Cruz,CA,95062,2.0
VtM2hnhUUkkJfqZoXyoU3A,Cafe Mare Italian Restaurant,$$,Santa Cruz,CA,95060,2.0
OgAGIwmoVjBUH_hLGzuSaQ,Jack O'Neill Restaurant & Lounge,$$,Santa Cruz,CA,95060,2.0
qMFWFAQNP7sNOhKwc0pAYQ,Walnut Avenue Café,$$,Santa Cruz,CA,95060,2.0
MuYwwnCeoajdJQVDdYrLWw,Achilles by the Sea,$$,Santa Cruz,CA,95062,2.0
G-wUA3InG3vh2Tia53tqlg,Los Campos,$$,Guanajuato,GUA,36000,2.0
Ew1uzEq7RRWHeMO0oPrlaw,Casa Valadez,$$$,Guanajuato,GUA,36000,3.0
1XKzWaLqn7xxBsVLCBgxfg,La Taberna de Diego y Frida,$$,Guanajuato,GUA,36000,2.0
_78vC_OsQ1QWjLWkKcAb-Q,La Trattoria,$$,Guanajuato,GUA,36000,2.0
DDkYCZxN-EhAvhTS3t8OSg,Santo Café,$,Guanajuato,GUA,36000,1.0
zEScNsD_bMGmCTy85-0XUQ,Casa Mercedes,$$$,Guanajuato,GUA,36020,3.0
v75mPBiJCIfwHBGO-fHYIA,Mestizo,$$,Guanajuato,GUA,36000,2.0
_gY01dT44nt7NlmjQF1yDQ,Enchiladas Doña Lupe,$,Guanajuato,GUA,36000,1.0
9uouu6jG_6VZX-nyD-2pgQ,La Vie en Rose,$$,Guanajuato,GUA,36000,2.0
3amAbn4ZzrZoAfTbQoVaBg,Café Tal,$,Guanajuato,GUA,36000,1.0
ZfcW2BE__K26MyFuVYPV1w,El Viejo Zaguán,$$$,Guanajuato,GUA,36000,3.0
MRZ_kWbdBP5w5peGPwoDlw,Los Huacales,$,Guanajuato,GUA,36003,1.0
xofivv4yPYHFz9oW8Sva4g,Truco 7,$$,Guanajuato,GUA,36000,2.0
gdEld-vcZTDgG74R7vuNmQ,Museo Casa Diego Rivera,,Guanajuato,GUA,36000,
TZ7tiSPuGFORrobAX3fJsw,La Vela,$$$,Guanajuato,GUA,36000,3.0
bSI0K3i1idJc13rzbEa8HQ,Metate,,Guanajuato,GUA,36000,
hem2BD8ByGGY1mdirClglA,La Clave Azul,$,Guanajuato,GUA,36000,1.0
NBbAlF6MdKYcbOOFIl_AOA,Habibti Falafel,$,Guanajuato,GUA,36000,1.0
70RC2xJi_3QoGcXgNjJRYA,Estacion Gelato,$,Guanajuato,GUA,36000,1.0
cexNKZYUtwciggdLhk8VFA,La Bohemia,$$,Guanajuato,GUA,36000,2.0
hZ15QyULYQw9YT2t30tamQ,Antik Café,$,Guanajuato,GUA,36000,1.0
m3rBqr4pMNbwpcC51coJKw,La Virgen de la Cueva,$$,Guanajuato,GUA,36200,2.0
ttOM41DbQG22fKi-yHykwg,Cafe Conquistador,$$,Peñitas,GUA,36070,2.0
AMmeRRZkJdS7v4u-nOIJuw,Museo de las Momias de Guanajuato,,Guanajuato,GUA,36000,
FzjrAKYyy8of_xIyIIYgUA,La Carreta,$,Guanajuato,GUA,36000,1.0
yw00_V4393hJUQJkILAWOg,Escarola,$$,Guanajuato,GUA,36000,2.0
8OB1h1wzwVi4jLx2gevRkQ,El Trompo de San Javier,$,Guanajuato,GUA,36000,1.0
JoUOFK4WzFPIR7rydFCz7A,La Capellina,$$$,Guanajuato,GUA,36000,3.0
XHRbkruCsuXkTx8theAzIg,Cafecalli,,Guanajuato,GUA,36000,
thaVjxWlDIFUGZNkILg-DQ,La Victoriana,$$,Guanajuato,GUA,36000,2.0
D2ufV_jUEHeQqEbSf8VFGA,Casa Ofelia,$,Guanajuato,GUA,36000,1.0
_4IdBaKrEJKM5WBXXYM-FQ,Ex-hacienda San Gabriel de Barrera,,Guanajuato,GUA,36251,
yFg1oNBKDJ_4Ik0oX3Q_9Q,La Tasca de la Paz,$$,Guanajuato,GUA,36000,2.0
_16k-VOoBa3FIcQ5ZMbefw,Amatxi,,Guanajuato,GUA,36000,
XSXNmAAl5Ue7f7WpYBnX_g,Gorditas Las Güeras,$,Guanajuato,GUA,36000,1.0
Jk9oVACjgNPNeJpiQHZZNQ,Té de Querer,$,Guanajuato,GUA,36000,1.0
CK33EXG3xGNaOvbMn5BLDA,El Lechón Ilustrado,$$,Guanajuato,GUA,36000,2.0
eoq2gIo-JgGuOpW47M_vFg,Las Musas,$$,Guanajuato,GUA,36000,2.0
oIAMhR0i-UVN4ut4rKK59g,Café de la Paz,$,Guanajuato,GUA,36000,1.0
bcMBAANheBd2gUMl31GfAQ,El Gallo Pitagórico,$$$,Guanajuato,GUA,36000,3.0
nM_8plZL0jviPd-hW4AhXA,Museo Iconográfico del Quijote,,Guanajuato,GUA,36000,
oiWtLCW6W73-rd_JJP711Q,Delica Mitsu,$,Zona Centro,GUA,36000,1.0
LbVHBeXRHP4i6km3ia_wVw,Callejón del Beso,,Guanajuato,GUA,36000,
BsHm6BKSZc7gYb0O52bbFw,Cafecito Carcamanes,$$,Guanajuato,GUA,36000,2.0
W7WaRRsgYdLsXVUVFZ72Dg,México Lindo y Sabroso,$$,Guanajuato,GUA,36000,2.0
JyUM_84M08nbltpOsywNHA,La Table de Andree,,Guanajuato,GUA,36000,
4hxXqwqpGHCFfgUFLIP-Uw,Bar Tradicional Luna,$$,Guanajuato,GUA,36000,2.0
cRDBZl0nYf9JgbAqgznpog,Vivo,$,Guanajuato,GUA,36000,1.0
OwNgRXnqAlLNvgJRQywLyA,Mezcaleria la Infiel,,Guanajuato,GUA,36003,
MQRb6J-EGQXWMxvW0HTjWQ,Monumento al Pípila,,Guanajuato,GUA,36000,
njLmw1IVbtOb2m-4TNr8ow,Augustiner-Keller,€€,Munich,BY,80335,2.0
xUlnM28mFywvlw3EIsu17g,Münchner Stubn,€€,Munich,BY,80335,2.0
3zCskBBUyz6m9nV-BbQLgQ,Ratskeller,€€€,Munich,BY,80331,3.0
TjpxWCASMPsQQdT-cEJ4vg,Hamburgerei,€€,Munich,BY,80333,2.0
PHTe5ZFvU1jYaDlwQlaeZQ,Hofbräuhaus,€€,Munich,BY,80331,2.0
dzMt1yf96cbsQLTlOSUbwA,Wirtshaus Maxvorstadt,€€,Munich,BY,80333,2.0
OYUdlDY9oB3yzNv41F79iw,Bobby's,€€,Munich,BY,80333,2.0
GjDjBeMtWhXI3W6XYiTwoQ,Wirtshaus Ayingers,€€,Munich,BY,80331,2.0
2v0UDZgJJ3lcn6Ok-1CoXg,Steinheil 16,€€,Munich,BY,80333,2.0
0-RttCvsWMJv9Hk28oat_Q,Zwickl,€€,Munich,BY,80331,2.0
iOL3-u8xeo7LvK_Os_BaXg,Bento Ya,€€,Munich,BY,80333,2.0
YyhZm-hHANQzXiKgGrmesA,Augustiner Bräustuben,€€,Munich,BY,80339,2.0
WuN4OkbG3B1FXidIjd5R6g,PERAZZO,€€€,Munich,BY,80333,3.0
rJbTp9vEYZ5UM7tlwLvKJg,Schiller Bräu,€€,Munich,BY,80336,2.0
6Dt3yIWB8eZQ04JcNqaD1A,The Grill,€€€,Munich,BY,80333,3.0
Ta0wQhNJIG6dYIcFNBZOMA,Schneider Bräuhaus,€€,Munich,BY,80331,2.0
ADRs7xvu8-xgs4v6z7wroQ,Wirtshaus Zum Straubinger,€€,Munich,BY,80331,2.0
wx0Mj_ELsRhgZrAaDvNtEQ,Eclipse Grillbar,€€,Munich,BY,80798,2.0
KzVpRHKCFwmUYZqx3HZCAg,Taverna Kreta Grill,€€,Munich,BY,80801,2.0
ZVqZJsU1DKGoGTR_154sZg,Joon,€€,Munich,BY,80333,2.0
e689ARKOG8UpatHleyS0Fg,El Gaucho,€€€,Munich,BY,80469,3.0
c64wTrcHKr7B1HhHnskg4Q,Pfistermühle,€€€,Munich,BY,80331,3.0
74xhktiXCouNKuCv6JtNFw,Gasthaus Weinbauer,€€,Munich,BY,80802,2.0
oNF_jG_WQP0WZ7BBZ-ylXg,Yee Chino Restaurant,€€,Munich,BY,80637,2.0
nvvl5mGHqTuy23zQnc3TAg,Wirtshaus in der Au,€€,Munich,BY,81669,2.0
m8j-zw6uLiEmwQxJ23JCJg,Campanula,€€,Munich,BY,80333,2.0
aNE39OSTccBzGKJ6GCyVEg,Görreshof,€€,Munich,BY,80798,2.0
wGbb29FXU8qHuP0DiMs8Fw,Malzraum,€€,Munich,BY,80636,2.0
qshzcCcyOmR_1PCnjJebSw,California Bean,€€,Munich,BY,80335,2.0
QAZndSwE_l4aBdTTIawHOw,Gyoza Bar,€,Munich,BY,80333,1.0
i1x5Hhb1XzLlUQHwwdWXjA,Andechser am Dom,€€,Munich,BY,80331,2.0
FN48T2ZH41NAV4Ead-B2dA,Chopan-Schwabing,€€,Munich,BY,80802,2.0
PU-nHJswV86eJTtETrmy0g,P.Korn,€€€,Munich,BY,80636,3.0
rYRNivYzxu-fln4QV4bL1A,PACIFIC TIMES,€€,Munich,BY,80469,2.0
1ZqzqS95EFv9mLbYjZRBBw,Restaurant Poseidon,€€,Munich,BY,80636,2.0
_UPbraNdAbM7rQ2w2JnWjw,Gasthaus Isarthor,€€,Munich,BY,80538,2.0
Z4zFUVYeDR6V4ZGY2HTXOA,Pizzeria Rosso,€€,Munich,BY,80799,2.0
lhG8sKnjwYeNsZ4-N8UqSw,BLOCK HOUSE,€€€,Munich,BY,80802,3.0
Zw6157-7YxuSyKA6STw42g,Weinhaus Neuner,€€€,Munich,BY,80331,3.0
xgE1zaVAi9dsHr0cYTMafw,Nguyen,€€,Munich,BY,80799,2.0
1b1SH21SQt_rY92gEZDKEg,Neuhauser Augustiner,€€,Munich,BY,80637,2.0
BnfqOF8yip2o62BSWMLejA,Gaststätte Königsquelle,€€,Munich,BY,80469,2.0
7KLRMBLVB9uOV6A6cr7s5A,Löwenbräukeller,€€,Munich,BY,80335,2.0
dbnoG451RJwiSNkjWfdSNQ,Showroom Restaurant,€€€€,Munich,BY,81669,4.0
TXd-zB2Mqv_P35Cscnvt-Q,Paulaner Bräuhaus,€€,Munich,BY,80337,2.0
L-Uc4uFPWETfg_hZC-Y0AA,Sushiya Sansaro,€€€,Munich,BY,80799,3.0
2Xpr5YUJsCqVZJk7M22-YQ,Mr. Pancake,€,Munich,BY,80333,1.0
X2rsip2eM6neY7IUPKKuNw,Jones American Diner,€€,Munich,BY,80333,2.0
0_U3MtamF6u9L30vbk8a8A,Gratitude,€€,Munich,BY,80799,2.0
U0Yc_XP2ckEWa3imx2D-CQ,Waldfee,€€,Munich,BY,80802,2.0
GVUHuPoDjLjlYR9x91mw7A,Cafe Bellini,€€,Leoben,6,8700,2.0
tjAFqLJu7oE2YqvyXBUwmQ,Restaurant Gösserhof,€€€,Leoben,6,8700,3.0
EjQ3VGYZvFvXvhkfqQEHXA,Gasthaus zum Italo-Steirer,€€,Leoben,6,8700,2.0
g_NDKYO6IPdRoJcJjWvYdw,Ristorante Antonio,€€,Leoben,6,8700,2.0
4kbpLFkzCCXpBlwoUAFhrQ,Stadt-Meierei,,Leoben,6,8700,
4uvtZ7QwsnkbAmMpNpzUqw,Arkadenhof Schwarzer Adler,€€,Leoben,6,8700,2.0
zL6A7Yh3sPSsbt-vr2PziA,Coffeeshop Leoben,,Leoben,6,8700,
8nTJPDb71fTmsQJK9zKhjQ,3 Goldene Kugeln,€€,Leoben,6,8700,2.0
xeM8iuN2EsXH6_LLtyAAMQ,C&C Wok,€€,Leoben,6,8700,2.0
XeorkOGs2Kyr-hZfEdniFw,Schwarzer Hund,,Leoben,6,8700,
729wOUgktmn1hkTg6p07jw,Cafe am Schwammerlturm,,Leoben,6,8700,
ZCYVNjebC-prXTedu3O3Mg,McDonald's,,Leoben,6,8700,
VKM6D0pL2TgbkjAGTLF7AQ,Restaurant Fellini,€€€,Leoben,6,8700,3.0
7gybMrhJ6k68OxNkDdWngw,Roots Burger & more - Thomas Brunner,,Leoben,6,8700,
-DNC-XYJ2-Cd-RkOkuNVkw,Stehbeisl,€€,Leoben,6,8700,2.0
O5fdxvcuITpAFdluLPoZjA,China Restaurant Sonne,,Leoben,6,8700,
9BJ-Qwj9g51jq6QgsDPI7A,Cortina Eiscafe,€€,Leoben,6,8700,2.0
dGmtMwCgeCEWxTD_s-SVNw,Schweizerhof,,Leoben,6,8700,
eoIGPnmhC9PIWeS5rmEydw,Gasthof zur Post - Riegler,,Bruck an der Mur,6,8600,
6wErKvQF28K8hgMX9CsZkA,Saro's Garage,,Leoben,6,8700,
2-N7GgN9ISi23oLNsp5mzg,Das Habakuk,,Leoben,6,8700,
ZHDtjYNkXXjG9IfHNr8Y7w,Cafe Styria,,Leoben,6,8700,
h1DN9HjPqm58pDKb4DXqCw,Segafredo,,Leoben,6,8700,
lkHpNZ7wUcXUlzQTFz0EKA,Lifestyle Bar Falkensteiner Hotel,€€,Leoben,6,8700,2.0
YX4bTJPhl1cBPqZEo75z9w,China-Restaurant Fu-Cheng,,Leoben,6,8700,
AH8FIENfa_KH9128m6fqYw,Hubert Auer,€,Leoben,6,8700,1.0
K6jReevqzQz7-ReZkfo4VQ,Okiru,€€,Leoben,6,8700,2.0
daCcvbiJPXUNJchKkfshcQ,Gasthof Drei Raben,€€,Leoben,6,8700,2.0
bAwwQFhaa_AVuXnOxrQvoA,Il Gelato,,Leoben,6,8700,
IQYGEP8FPLXfxW0Pmh-wtw,Schloffer Cafe-Konditorei,€€,Bruck an der Mur,6,8600,2.0
MDcIWgd5hrUSjo7jVl5j6Q,Stadtcafe,,Leoben,6,8700,
h7DVpjE2hC8V3eIUydSi4Q,Pizzeria Coretto,€,Leoben,6,8700,1.0
NgeNYzSqxaR4kPbSF7eA3Q,Schabanack Pizza & Kebap Cafe,€€,Leoben,6,8700,2.0
Y5LQY3g7_RFLNZ4IZ3xVcA,Restaurante San Michele,,Sankt Michael in Obersteiermark,6,8770,
KqiQTgQltLNM-KN0KaLk5g,Tee & Kaffe Heissenberger,,Leoben,6,8700,
P5C2Sxd3T6kcJynab8BzNA,"Sorger Albin, zum Weinrebenbäcker, nunmehr",,Leoben,6,8700,
FsSA126yqjGOY7zTo1JAdw,"Peter v Tunnerstüberl -, Peter Maurer",,Leoben,6,8700,
T3FIlw6hXYMbfflyHQ-afw,Cafe Steinscherer,,Leoben,6,8700,
904HrjhJuIvRQFyBu_lefQ,San Marco,,Leoben,6,8700,
zAcsooyofUjzpcqzUk8cyg,LE City Lounge,€€€€,Leoben,6,8700,4.0
4EQMFqhXclM_8vOR3vALtA,Die Weinerei,,Bruck An Der Mur,6,8600,
BIi9w7ku-RTi81_mCHwpMw,La Pizza Drive-in,,Bruck an der Mur,6,8600,
SK38f3p_oubaLnPVf3vfMw,Gärnerpark,,Leoben,6,8700,
rUvEHaMlelGOJl2ID86wuw,Gasthof Eberhard,,Sankt Michael in Obersteiermark,6,8770,
BPH9LG-Z4a0sz5BPPanyXw,Restaurant Petutschnig,,Traboch,6,8772,
6pGwAjEojMFLFlKI9wAr_w,Martini,€€,Leoben,6,8700,2.0
OpC1IA8D5WURBJrQwuwiMA,Leopark - Happy Fun GmbH,,Sankt Michael In Obersteiermark,6,8770,
ZbOiEnsmwHPPtgnqdPFDJw,Freiensteinerhof,,Sankt Peter-Freienstein,6,8792,
cKSCJjXEK-HmoIpxxSCQyg,Pizzeria San Marco,,Bruck an der Mur,6,8600,
iY-_tdjHlmgdWRQHVHi8qw,Schu-Des-Mani-Tu,,Niklasdorf,6,8712,
toAzaOvPjQB5jL8HLLSFrg,Happy Garden Restaurant & Bar,$$,Clearlake Oaks,CA,95423,2.0
-869mTLoY-7Qyb-_zrLmdQ,Marcel’s French Bakery & Cafe,$$,Clearlake Oaks,CA,95423,2.0
y7wRV5KN_0zmsFEOICOm0A,Betty’s Tacos,,Clearlake Oaks,CA,95423,
CxoPOKub1TsOgmh7M_TbqQ,Country Kitchen Cafe,$,Clearlake Oaks,CA,95423,1.0
ZsyJLFLQg7RZjSvrTYgvLg,Buddy’s Coffee,$,Clearlake Oaks,CA,95423,1.0
GnVJWf_6Z6ThX-Juy-0mcQ,Firehouse Pizza,$,Clearlake Oaks,CA,95423,1.0
kXcJ4PlXR4iAIK_hfpkDIg,Arti Cafe Kelseyville,$$,Kelseyville,CA,95451,2.0
CQUULSoPqJ0QW7DD__laQQ,Catfish Coffee House,$,Clearlake,CA,95422,1.0
a_h6CDfB0wZPpEVzk9X5qg,Marcel’s Drive-Thru,$,Clearlake Oaks,CA,95423,1.0
Sew7Qo2A9hXwzsjqV2cU_A,Pogo's Pizza,$$,Kelseyville,CA,95451,2.0
b7C7RqyQ2KygMiq2E5NK3w,Howards Grotto Steakhouse,$$,Clearlake,CA,95422,2.0
DZayqZzGCgHn0IbUWZ2rCw,Kour Thai,$$,Clearlake,CA,95422,2.0
0mCVMXh1FIjmfIOaVhPBmQ,Delicias Alvarez,$,Clearlake,CA,95422,1.0
vi2QwTlZdF0tMv9k1VRi3Q,Richmond Park Bar & Grill,$$,Kelseyville,CA,95451,2.0
BazBJIjQ6vKxjp2-_0_jTg,Main Street Bar & Grill,$$,Clearlake,CA,95422,2.0
Bn6rgveIaihY4r44slLhlQ,Cabos,$$,Clearlake,CA,95422,2.0
